student_id,student_name,student_dob,student_email,student_major
20222852,Nguyễn Thanh Huy,2004-02-08,huy.nt222852@sis.hust.edu.vn,IT-E15
20204208,Vũ Việt Hương,2002-04-08,huong.vv204208@sis.hust.edu.vn,IT2
20223424,Bùi Minh Trang,2004-09-23,trang.bm223424@sis.hust.edu.vn,IT-E10
20221156,Trần Thị Nam,2004-10-08,nam.tt221156@sis.hust.edu.vn,IT-E6
20218472,Vũ Ngọc Anh,2003-01-03,anh.vn218472@sis.hust.edu.vn,IT-E15
20216433,Nguyễn Huy Sơn,2003-10-15,son.nh216433@sis.hust.edu.vn,IT2
20212753,Vũ Thanh Anh,2003-06-27,anh.vt212753@sis.hust.edu.vn,IT-E6
20221907,Vũ Xuân Huy,2004-08-20,huy.vx221907@sis.hust.edu.vn,IT-EP
20229850,Trần Minh Anh,2004-04-14,anh.tm229850@sis.hust.edu.vn,IT2
20214102,Vũ Văn Hương,2003-01-23,huong.vv214102@sis.hust.edu.vn,IT-E6
20248282,Hồ Minh Trang,2006-07-11,trang.hm248282@sis.hust.edu.vn,IT-E6
20214244,Hoàng Ngọc Sơn,2003-05-25,son.hn214244@sis.hust.edu.vn,IT-EP
20236279,Bùi Anh Thảo,2005-08-05,thao.ba236279@sis.hust.edu.vn,IT1
20202814,Hoàng Minh Sơn,2002-04-16,son.hm202814@sis.hust.edu.vn,IT2
20221402,Lê Văn Trang,2004-04-22,trang.lv221402@sis.hust.edu.vn,IT-E6
20226223,Hồ Minh Hương,2004-08-27,huong.hm226223@sis.hust.edu.vn,IT1
20206209,Nguyễn Văn Huy,2002-06-19,huy.nv206209@sis.hust.edu.vn,IT-E15
20235805,Đặng Minh Linh,2005-12-15,linh.dm235805@sis.hust.edu.vn,IT-E10
20213702,Đỗ Ngọc Huy,2003-08-05,huy.dn213702@sis.hust.edu.vn,IT-E15
20219533,Đỗ Thị Hương,2003-08-13,huong.dt219533@sis.hust.edu.vn,IT-E6
20246241,Bùi Việt Hương,2006-07-09,huong.bv246241@sis.hust.edu.vn,IT-E7
20234033,Đỗ Việt Linh,2005-10-01,linh.dv234033@sis.hust.edu.vn,IT1
20247343,Lê Quang Huy,2006-08-16,huy.lq247343@sis.hust.edu.vn,IT1
20229649,Đỗ Ngọc Thảo,2004-05-27,thao.dn229649@sis.hust.edu.vn,IT-E10
20227271,Trần Huy Trang,2004-06-08,trang.th227271@sis.hust.edu.vn,IT-E15
20237927,Lê Anh Trang,2005-09-14,trang.la237927@sis.hust.edu.vn,IT-EP
20219892,Hồ Thị Nam,2003-06-27,nam.ht219892@sis.hust.edu.vn,IT-E15
20249242,Trần Văn Thảo,2006-05-06,thao.tv249242@sis.hust.edu.vn,IT-E7
20242650,Bùi Ngọc Hương,2006-10-25,huong.bn242650@sis.hust.edu.vn,IT-E7
20243420,Hoàng Quang Huy,2006-10-06,huy.hq243420@sis.hust.edu.vn,IT-E15
20218669,Bùi Minh Nam,2003-06-17,nam.bm218669@sis.hust.edu.vn,IT-E10
20211181,Bùi Thị Anh,2003-04-24,anh.bt211181@sis.hust.edu.vn,IT-E15
20226711,Trần Quang Dũng,2004-03-26,dung.tq226711@sis.hust.edu.vn,IT-E15
20201023,Hồ Huy Hương,2002-10-20,huong.hh201023@sis.hust.edu.vn,IT-E7
20241180,Phạm Minh Huy,2006-10-17,huy.pm241180@sis.hust.edu.vn,IT-E7
20205521,Vũ Minh Dũng,2002-06-01,dung.vm205521@sis.hust.edu.vn,IT-E10
20239581,Lê Việt Trang,2005-04-14,trang.lv239581@sis.hust.edu.vn,IT2
20208954,Nguyễn Ngọc Dũng,2002-07-04,dung.nn208954@sis.hust.edu.vn,IT-E15
20205431,Vũ Thanh Tú,2002-04-05,tu.vt205431@sis.hust.edu.vn,IT-E7
20224019,Hoàng Anh Linh,2004-01-04,linh.ha224019@sis.hust.edu.vn,IT-E7
20243769,Phạm Huy Anh,2006-01-08,anh.ph243769@sis.hust.edu.vn,IT-E10
20223528,Đặng Minh Trang,2004-05-16,trang.dm223528@sis.hust.edu.vn,IT2
20233055,Nguyễn Minh Huy,2005-02-25,huy.nm233055@sis.hust.edu.vn,IT-E10
20207889,Nguyễn Việt Linh,2002-12-26,linh.nv207889@sis.hust.edu.vn,IT2
20223083,Bùi Xuân Huy,2004-12-12,huy.bx223083@sis.hust.edu.vn,IT-E6
20235469,Vũ Quang Linh,2005-04-20,linh.vq235469@sis.hust.edu.vn,IT1
20236923,Hoàng Xuân Anh,2005-02-19,anh.hx236923@sis.hust.edu.vn,IT-E7
20241720,Lê Việt Linh,2006-12-14,linh.lv241720@sis.hust.edu.vn,IT-E10
20202000,Phạm Thanh Hương,2002-09-10,huong.pt202000@sis.hust.edu.vn,IT-E10
20209841,Nguyễn Xuân Anh,2002-05-03,anh.nx209841@sis.hust.edu.vn,IT-EP
20213125,Đỗ Ngọc Dũng,2003-09-23,dung.dn213125@sis.hust.edu.vn,IT-E15
20245665,Đỗ Anh Hương,2006-12-05,huong.da245665@sis.hust.edu.vn,IT-E10
20239596,Đặng Xuân Thảo,2005-01-20,thao.dx239596@sis.hust.edu.vn,IT1
20208029,Nguyễn Ngọc Hương,2002-08-01,huong.nn208029@sis.hust.edu.vn,IT2
20249669,Vũ Việt Sơn,2006-06-02,son.vv249669@sis.hust.edu.vn,IT1
20209394,Hoàng Minh Anh,2002-06-07,anh.hm209394@sis.hust.edu.vn,IT-E15
20203705,Phạm Minh Linh,2002-01-19,linh.pm203705@sis.hust.edu.vn,IT-E7
20203199,Phạm Xuân Huy,2002-09-22,huy.px203199@sis.hust.edu.vn,IT-EP
20212184,Hồ Minh Nam,2003-11-14,nam.hm212184@sis.hust.edu.vn,IT-E6
20228459,Lê Quang Sơn,2004-04-15,son.lq228459@sis.hust.edu.vn,IT-E10
20201661,Trần Thị Tú,2002-12-18,tu.tt201661@sis.hust.edu.vn,IT1
20203238,Trần Xuân Hương,2002-10-07,huong.tx203238@sis.hust.edu.vn,IT-E10
20234527,Phạm Quang Tú,2005-02-21,tu.pq234527@sis.hust.edu.vn,IT-E15
20234182,Trần Việt Anh,2005-12-05,anh.tv234182@sis.hust.edu.vn,IT-E15
20238258,Phạm Minh Anh,2005-11-28,anh.pm238258@sis.hust.edu.vn,IT-EP
20231755,Hồ Quang Hương,2005-05-04,huong.hq231755@sis.hust.edu.vn,IT-EP
20239334,Phạm Văn Trang,2005-07-23,trang.pv239334@sis.hust.edu.vn,IT1
20229123,Hoàng Xuân Trang,2004-05-10,trang.hx229123@sis.hust.edu.vn,IT-E10
20207770,Đỗ Ngọc Thảo,2002-01-01,thao.dn207770@sis.hust.edu.vn,IT2
20222729,Hoàng Xuân Sơn,2004-02-09,son.hx222729@sis.hust.edu.vn,IT1
20237405,Bùi Thanh Trang,2005-07-22,trang.bt237405@sis.hust.edu.vn,IT-E6
20209752,Đặng Văn Thảo,2002-04-17,thao.dv209752@sis.hust.edu.vn,IT-E10
20222160,Phạm Minh Linh,2004-05-23,linh.pm222160@sis.hust.edu.vn,IT-E15
20216281,Bùi Anh Huy,2003-10-21,huy.ba216281@sis.hust.edu.vn,IT-EP
20226950,Hồ Thanh Huy,2004-06-04,huy.ht226950@sis.hust.edu.vn,IT2
20238312,Lê Anh Anh,2005-09-14,anh.la238312@sis.hust.edu.vn,IT-E7
20235832,Nguyễn Thị Nam,2005-10-25,nam.nt235832@sis.hust.edu.vn,IT-E10
20239080,Hoàng Huy Sơn,2005-11-23,son.hh239080@sis.hust.edu.vn,IT-E15
20215170,Bùi Việt Dũng,2003-09-10,dung.bv215170@sis.hust.edu.vn,IT-E10
20208524,Đỗ Xuân Nam,2002-03-08,nam.dx208524@sis.hust.edu.vn,IT2
20203617,Nguyễn Anh Huy,2002-11-12,huy.na203617@sis.hust.edu.vn,IT-E7
20231266,Nguyễn Minh Huy,2005-04-15,huy.nm231266@sis.hust.edu.vn,IT-E7
20245154,Đỗ Việt Trang,2006-09-23,trang.dv245154@sis.hust.edu.vn,IT-E10
20202012,Hoàng Anh Sơn,2002-04-25,son.ha202012@sis.hust.edu.vn,IT-E6
20209106,Vũ Quang Nam,2002-01-24,nam.vq209106@sis.hust.edu.vn,IT2
20204086,Trần Quang Dũng,2002-02-16,dung.tq204086@sis.hust.edu.vn,IT-E7
20219348,Phạm Văn Tú,2003-09-26,tu.pv219348@sis.hust.edu.vn,IT1
20214761,Đỗ Quang Tú,2003-04-21,tu.dq214761@sis.hust.edu.vn,IT-E15
20236083,Lê Quang Anh,2005-10-25,anh.lq236083@sis.hust.edu.vn,IT-E15
20215326,Hoàng Minh Nam,2003-11-06,nam.hm215326@sis.hust.edu.vn,IT1
20248721,Phạm Huy Thảo,2006-07-04,thao.ph248721@sis.hust.edu.vn,IT-E7
20227723,Lê Ngọc Thảo,2004-08-14,thao.ln227723@sis.hust.edu.vn,IT1
20244914,Hồ Xuân Nam,2006-02-21,nam.hx244914@sis.hust.edu.vn,IT-E7
20243335,Đỗ Huy Thảo,2006-03-23,thao.dh243335@sis.hust.edu.vn,IT-E7
20217997,Đặng Minh Tú,2003-09-06,tu.dm217997@sis.hust.edu.vn,IT-E10
20209232,Trần Ngọc Sơn,2002-06-02,son.tn209232@sis.hust.edu.vn,IT-E10
20245208,Lê Quang Anh,2006-08-10,anh.lq245208@sis.hust.edu.vn,IT-E15
20247388,Vũ Ngọc Tú,2006-11-11,tu.vn247388@sis.hust.edu.vn,IT1
20238499,Hoàng Ngọc Nam,2005-11-14,nam.hn238499@sis.hust.edu.vn,IT-E10
20222871,Hồ Huy Huy,2004-02-14,huy.hh222871@sis.hust.edu.vn,IT-E7
20239199,Bùi Thanh Huy,2005-08-12,huy.bt239199@sis.hust.edu.vn,IT-E15
20213518,Bùi Việt Nam,2003-02-11,nam.bv213518@sis.hust.edu.vn,IT-E6
20208117,Hồ Ngọc Huy,2002-12-14,huy.hn208117@sis.hust.edu.vn,IT-E10
20228057,Phạm Xuân Nam,2004-03-22,nam.px228057@sis.hust.edu.vn,IT-EP
20212519,Phạm Thanh Sơn,2003-05-18,son.pt212519@sis.hust.edu.vn,IT1
20203246,Lê Quang Linh,2002-04-09,linh.lq203246@sis.hust.edu.vn,IT2
20245904,Hồ Thanh Dũng,2006-01-01,dung.ht245904@sis.hust.edu.vn,IT-E10
20227997,Đặng Minh Huy,2004-09-15,huy.dm227997@sis.hust.edu.vn,IT-E6
20225280,Lê Quang Hương,2004-12-12,huong.lq225280@sis.hust.edu.vn,IT-E7
20226152,Hồ Thanh Linh,2004-12-28,linh.ht226152@sis.hust.edu.vn,IT-E6
20201562,Đỗ Việt Hương,2002-09-07,huong.dv201562@sis.hust.edu.vn,IT2
20238696,Trần Anh Tú,2005-03-05,tu.ta238696@sis.hust.edu.vn,IT-E15
20234762,Phạm Xuân Trang,2005-11-07,trang.px234762@sis.hust.edu.vn,IT-EP
20239177,Phạm Minh Thảo,2005-09-11,thao.pm239177@sis.hust.edu.vn,IT-E6
20202223,Phạm Thanh Linh,2002-03-01,linh.pt202223@sis.hust.edu.vn,IT-E7
20209741,Trần Huy Sơn,2002-12-11,son.th209741@sis.hust.edu.vn,IT1
20218924,Hoàng Xuân Huy,2003-04-19,huy.hx218924@sis.hust.edu.vn,IT-E7
20228008,Hồ Huy Sơn,2004-07-09,son.hh228008@sis.hust.edu.vn,IT1
20228609,Phạm Minh Hương,2004-06-05,huong.pm228609@sis.hust.edu.vn,IT2
20202794,Hoàng Việt Dũng,2002-12-14,dung.hv202794@sis.hust.edu.vn,IT-E7
20229211,Phạm Anh Sơn,2004-02-23,son.pa229211@sis.hust.edu.vn,IT-E10
20235512,Đỗ Thanh Dũng,2005-11-14,dung.dt235512@sis.hust.edu.vn,IT2
20234695,Nguyễn Văn Trang,2005-08-25,trang.nv234695@sis.hust.edu.vn,IT-E7
20237514,Phạm Thanh Nam,2005-05-11,nam.pt237514@sis.hust.edu.vn,IT-E6
20221371,Hoàng Văn Sơn,2004-02-05,son.hv221371@sis.hust.edu.vn,IT1
20243542,Đỗ Thanh Sơn,2006-02-28,son.dt243542@sis.hust.edu.vn,IT1
20203565,Hoàng Thanh Sơn,2002-10-24,son.ht203565@sis.hust.edu.vn,IT2
20239496,Hoàng Việt Hương,2005-07-26,huong.hv239496@sis.hust.edu.vn,IT-E6
20229074,Đặng Việt Thảo,2004-07-11,thao.dv229074@sis.hust.edu.vn,IT-E15
20209379,Trần Xuân Tú,2002-02-01,tu.tx209379@sis.hust.edu.vn,IT2
20215123,Trần Ngọc Dũng,2003-01-26,dung.tn215123@sis.hust.edu.vn,IT1
